Тип объекта,Имя регистра,Тип источника,Объект,Путь,Строка,Паттерн
Регистр сведений,ТорговыеПредложенияТорговойПлощадки,CommonModules,ТорговыеПредложенияСлужебный,CommonModules/ТорговыеПредложенияСлужебный/Ext/Module.bsl,10349,РегистрыСведений.ТорговыеПредложенияТорговойПлощадки
Регистр сведений,ТорговыеПредложенияТорговойПлощадки,CommonModules,ТорговыеПредложенияСлужебный,CommonModules/ТорговыеПредложенияСлужебный/Ext/Module.bsl,11052,РегистрыСведений.ТорговыеПредложенияТорговойПлощадки
Регистр сведений,ТорговыеПредложенияТорговойПлощадки,CommonModules,ТорговыеПредложенияВызовСервера,CommonModules/ТорговыеПредложенияВызовСервера/Ext/Module.bsl,156,РегистрыСведений.ТорговыеПредложенияТорговойПлощадки
Регистр сведений,ТребуетсяОформлениеСчетаФактуры,InformationRegisters,ТребуетсяОформлениеСчетаФактуры,InformationRegisters/ТребуетсяОформлениеСчетаФактуры/Ext/ManagerModule.bsl,27,РегистрыСведений.ТребуетсяОформлениеСчетаФактуры
Регистр сведений,ТребуетсяОформлениеСчетаФактуры,InformationRegisters,ТребуетсяОформлениеСчетаФактуры,InformationRegisters/ТребуетсяОформлениеСчетаФактуры/Ext/ManagerModule.bsl,37,РегистрыСведений.ТребуетсяОформлениеСчетаФактуры
Регистр сведений,ТребуетсяОформлениеСчетаФактуры,InformationRegisters,ТребуетсяОформлениеСчетаФактуры,InformationRegisters/ТребуетсяОформлениеСчетаФактуры/Ext/ManagerModule.bsl,233,РегистрыСведений.ТребуетсяОформлениеСчетаФактуры
Регистр сведений,ТребуетсяОформлениеСчетаФактуры,Documents,СчетФактураВыданный,Documents/СчетФактураВыданный/Ext/ObjectModule.bsl,299,РегистрыСведений.ТребуетсяОформлениеСчетаФактуры
Регистр сведений,ТребуетсяОформлениеСчетаФактуры,Documents,СчетФактураВыданный,Documents/СчетФактураВыданный/Ext/ObjectModule.bsl,474,РегистрыСведений.ТребуетсяОформлениеСчетаФактуры
Регистр сведений,ТребуетсяОформлениеСчетаФактуры,Documents,СчетФактураВыданный,Documents/СчетФактураВыданный/Ext/ManagerModule.bsl,13343,РегистрыСведений.ТребуетсяОформлениеСчетаФактуры
Регистр сведений,ТребуетсяОформлениеСчетаФактуры,Documents,СчетФактураПолученныйНалоговыйАгент,Documents/СчетФактураПолученныйНалоговыйАгент/Ext/ObjectModule.bsl,215,РегистрыСведений.ТребуетсяОформлениеСчетаФактуры
Регистр сведений,ТребуетсяОформлениеСчетаФактуры,Documents,СчетФактураПолученныйНалоговыйАгент,Documents/СчетФактураПолученныйНалоговыйАгент/Ext/ObjectModule.bsl,249,РегистрыСведений.ТребуетсяОформлениеСчетаФактуры
